ÐòºÅ,V1,V2,label
4873,0.19 ,0.85 ,2
4874,1.98 ,3.98 ,2
4875,6.19 ,7.18 ,3
4876,-2.65 ,3.75 ,1
4877,-3.99 ,3.39 ,1
4878,5.92 ,8.87 ,3
4879,2.09 ,2.57 ,2
4880,4.06 ,6.36 ,3
4881,0.50 ,1.33 ,2
4882,4.18 ,6.04 ,3
4883,2.97 ,4.87 ,3
4884,-2.14 ,4.38 ,1
4885,1.88 ,-0.56 ,2
4886,-2.82 ,4.16 ,1
4887,4.44 ,7.59 ,3
4888,4.63 ,5.87 ,3
4889,0.95 ,2.28 ,2
4890,0.57 ,1.42 ,2
4891,1.36 ,0.92 ,2
4892,-2.65 ,2.94 ,1
4893,-4.05 ,4.72 ,1
4894,1.38 ,0.14 ,2
4895,4.25 ,7.46 ,3
4896,1.93 ,2.18 ,2
4897,8.38 ,4.56 ,3
4898,-2.61 ,4.30 ,1
4899,2.19 ,3.00 ,3
4900,4.20 ,6.10 ,3
4901,1.32 ,4.17 ,2
4902,3.78 ,4.22 ,3
4903,0.74 ,3.23 ,2
4904,-3.58 ,6.75 ,1
4905,-6.30 ,4.71 ,1
4906,4.05 ,6.90 ,3
4907,4.04 ,5.25 ,3
4908,0.70 ,3.25 ,2
4909,-4.12 ,2.62 ,1
4910,-0.70 ,1.27 ,2
4911,0.96 ,0.78 ,2
4912,-1.43 ,-0.46 ,2
4913,-5.75 ,3.89 ,1
4914,0.92 ,1.79 ,2
4915,6.37 ,4.65 ,3
4916,1.64 ,1.42 ,2
4917,-4.46 ,5.46 ,1
4918,8.39 ,7.57 ,3
4919,1.06 ,2.98 ,2
4920,6.79 ,3.21 ,3
4921,-6.02 ,5.84 ,1
4922,-0.07 ,0.69 ,2
4923,4.26 ,2.24 ,2
4924,4.93 ,6.59 ,3
4925,0.66 ,1.99 ,2
4926,-3.37 ,2.49 ,1
4927,-0.43 ,1.45 ,2
4928,-0.16 ,3.18 ,2
4929,-1.51 ,2.07 ,2
4930,-5.05 ,4.58 ,1
4931,-5.95 ,2.81 ,1
4932,2.85 ,3.58 ,2
4933,0.34 ,3.77 ,2
4934,0.79 ,6.17 ,2
4935,1.87 ,3.90 ,2
4936,0.64 ,1.93 ,2
4937,7.30 ,4.34 ,3
4938,-4.41 ,2.94 ,1
4939,-1.54 ,5.13 ,1
4940,0.27 ,1.81 ,2
4941,5.22 ,4.29 ,3
4942,3.14 ,2.75 ,2
4943,2.39 ,3.03 ,2
4944,-5.84 ,4.32 ,1
4945,-4.69 ,1.63 ,1
4946,-2.90 ,2.52 ,1
4947,4.59 ,6.41 ,3
4948,2.44 ,2.59 ,2
4949,-4.69 ,1.12 ,1
4950,-6.27 ,2.72 ,1
4951,5.16 ,12.60 ,3
4952,0.12 ,1.66 ,2
4953,-4.48 ,0.91 ,1
4954,0.29 ,2.63 ,2
4955,1.50 ,4.58 ,2
4956,-4.42 ,5.03 ,1
4957,3.94 ,4.04 ,3
4958,5.96 ,4.31 ,3
4959,-3.76 ,6.05 ,1
4960,0.63 ,2.73 ,2
4961,-3.80 ,4.88 ,1
4962,-5.28 ,0.88 ,1
4963,-1.97 ,4.71 ,1
4964,5.85 ,3.35 ,3
4965,-4.36 ,2.45 ,1
4966,4.25 ,7.11 ,3
4967,3.33 ,4.42 ,3
4968,7.10 ,5.30 ,3
4969,8.65 ,6.35 ,3
4970,3.33 ,5.56 ,3
4971,0.61 ,1.64 ,2
4972,1.21 ,1.28 ,2
4973,-4.23 ,3.98 ,1
4974,5.49 ,7.61 ,3
4975,7.95 ,6.97 ,3
4976,5.60 ,7.78 ,3
4977,6.02 ,6.17 ,3
4978,3.01 ,7.29 ,3
4979,0.81 ,3.81 ,2
4980,7.81 ,4.39 ,3
4981,4.43 ,4.59 ,3
4982,-2.31 ,3.10 ,1
4983,0.36 ,2.54 ,2
4984,-5.20 ,3.88 ,1
4985,1.91 ,2.69 ,2
4986,7.33 ,3.32 ,3
4987,3.49 ,5.24 ,3
4988,8.37 ,6.22 ,3
4989,-3.85 ,3.52 ,1
4990,0.28 ,1.91 ,2
4991,8.92 ,2.49 ,3
4992,8.52 ,3.84 ,3
4993,1.15 ,2.36 ,2
4994,-3.33 ,8.42 ,1
4995,2.05 ,0.32 ,2
4996,-7.20 ,3.25 ,1
4997,-1.07 ,2.82 ,2
4998,0.50 ,3.21 ,2
4999,8.27 ,3.19 ,3
5000,1.18 ,3.10 ,2
5001,2.20 ,0.65 ,2
5002,8.07 ,4.15 ,3
5003,1.36 ,1.78 ,2
5004,5.45 ,9.02 ,3
5005,0.85 ,-0.53 ,2
5006,-3.94 ,4.03 ,1
5007,-4.36 ,4.35 ,1
5008,-4.84 ,3.62 ,1
5009,7.11 ,7.39 ,3
5010,0.71 ,2.42 ,2
5011,-4.07 ,3.43 ,1
5012,2.08 ,2.99 ,2
5013,9.24 ,6.74 ,3
5014,-4.04 ,3.93 ,1
5015,-2.76 ,3.00 ,1
5016,-8.05 ,4.11 ,1
5017,-6.83 ,6.63 ,1
5018,7.41 ,5.03 ,3
5019,0.29 ,1.48 ,2
5020,-4.52 ,4.38 ,1
5021,-2.39 ,3.36 ,1
5022,0.59 ,4.56 ,2
5023,-6.95 ,3.46 ,1
5024,0.69 ,2.24 ,2
5025,5.91 ,3.82 ,3
5026,-9.25 ,7.79 ,1
5027,-1.81 ,0.85 ,1
5028,-1.84 ,3.38 ,2
5029,6.14 ,7.92 ,3
5030,0.98 ,1.23 ,2
5031,3.96 ,7.21 ,3
5032,-3.74 ,3.77 ,1
5033,1.67 ,2.88 ,2
5034,1.86 ,6.70 ,3
5035,2.85 ,3.13 ,2
5036,2.44 ,7.56 ,3
5037,-3.54 ,1.60 ,1
5038,-4.02 ,5.84 ,1
5039,1.88 ,1.69 ,2
5040,1.10 ,3.07 ,2
5041,7.40 ,6.14 ,3
5042,1.23 ,3.76 ,2
5043,-0.25 ,3.84 ,1
5044,0.09 ,0.80 ,2
5045,3.99 ,5.70 ,3
5046,-3.19 ,3.02 ,1
5047,4.92 ,7.53 ,3
5048,7.04 ,8.49 ,3
5049,-6.10 ,3.40 ,1
5050,-0.39 ,2.24 ,1
5051,-3.27 ,1.78 ,1
5052,-2.98 ,2.80 ,1
5053,-5.32 ,4.70 ,1
5054,0.36 ,3.24 ,2
5055,4.83 ,2.48 ,3
5056,1.84 ,2.44 ,2
5057,4.57 ,5.89 ,3
5058,0.58 ,2.96 ,2
5059,-1.89 ,2.27 ,1
5060,-2.57 ,5.39 ,1
5061,-7.26 ,4.17 ,1
5062,-3.94 ,1.65 ,1
5063,0.23 ,2.36 ,2
5064,0.40 ,2.22 ,2
5065,-4.16 ,3.33 ,1
5066,0.18 ,0.95 ,2
5067,3.77 ,4.36 ,3
5068,4.50 ,8.18 ,3
5069,6.38 ,8.74 ,3
5070,7.37 ,9.37 ,3
5071,9.96 ,7.56 ,3
5072,-1.42 ,1.40 ,2
5073,1.39 ,3.13 ,2
5074,-4.92 ,2.57 ,1
5075,-5.31 ,4.88 ,1
5076,-2.13 ,4.19 ,1
5077,5.25 ,6.47 ,3
5078,2.07 ,1.57 ,2
5079,-3.93 ,0.93 ,1
5080,0.07 ,1.63 ,2
5081,4.27 ,7.49 ,3
5082,1.46 ,2.11 ,2
5083,-4.79 ,6.45 ,1
5084,-5.51 ,0.41 ,1
5085,-3.12 ,4.35 ,1
5086,0.46 ,2.22 ,2
5087,-0.26 ,0.86 ,2
5088,9.08 ,5.17 ,3
5089,0.92 ,1.52 ,2
5090,-0.73 ,1.99 ,2
5091,-7.74 ,5.65 ,1
5092,3.36 ,6.44 ,3
5093,-0.70 ,1.58 ,2
5094,-3.64 ,4.00 ,1
5095,0.86 ,2.60 ,2
5096,7.01 ,6.24 ,3
5097,-0.15 ,5.39 ,1
5098,-3.82 ,5.51 ,1
5099,0.27 ,2.20 ,2
5100,6.97 ,7.78 ,3
5101,0.71 ,2.36 ,2
5102,6.70 ,5.04 ,3
5103,7.45 ,4.36 ,3
5104,1.45 ,0.55 ,2
5105,5.18 ,1.05 ,3
5106,6.22 ,10.09 ,3
5107,3.25 ,5.45 ,3
5108,13.55 ,10.03 ,3
5109,6.71 ,7.15 ,3
5110,-0.59 ,0.50 ,2
5111,-6.07 ,2.39 ,1
5112,2.83 ,2.35 ,2
5113,1.79 ,1.61 ,2
5114,0.44 ,4.47 ,2
5115,7.17 ,3.82 ,3
5116,2.13 ,3.95 ,2
5117,-0.65 ,2.84 ,2
5118,0.52 ,1.51 ,2
5119,-0.41 ,0.58 ,1
5120,2.12 ,4.42 ,2
5121,-2.73 ,5.22 ,1
5122,-6.78 ,4.99 ,1
5123,-1.51 ,3.27 ,1
5124,-2.22 ,5.09 ,1
5125,-2.24 ,3.58 ,1
5126,5.13 ,5.96 ,3
5127,4.93 ,7.98 ,3
5128,4.85 ,4.79 ,3
5129,-0.10 ,2.15 ,2
5130,-3.31 ,2.59 ,1
5131,2.07 ,1.34 ,2
5132,1.24 ,1.41 ,2
5133,6.14 ,3.58 ,3
5134,2.69 ,0.96 ,2
5135,-7.25 ,1.87 ,1
5136,0.75 ,0.80 ,2
5137,-3.00 ,5.38 ,1
5138,8.57 ,3.49 ,3
5139,0.54 ,2.25 ,2
5140,1.21 ,1.76 ,2
5141,-3.72 ,6.56 ,1
5142,1.08 ,4.93 ,2
5143,3.63 ,0.21 ,2
5144,0.88 ,1.90 ,2
5145,6.40 ,4.85 ,3
5146,1.38 ,7.59 ,3
5147,-1.19 ,1.83 ,2
5148,-1.08 ,2.76 ,2
5149,7.69 ,6.34 ,3
5150,2.49 ,2.81 ,2
5151,-0.61 ,2.61 ,2
5152,5.64 ,3.69 ,3
5153,8.61 ,6.11 ,3
5154,-0.57 ,2.07 ,2
5155,-3.50 ,3.90 ,1
5156,-3.02 ,-0.27 ,1
5157,6.05 ,3.99 ,3
5158,0.05 ,1.76 ,2
5159,2.63 ,2.54 ,2
5160,6.92 ,6.42 ,3
5161,6.18 ,6.07 ,3
5162,1.08 ,0.12 ,2
5163,2.66 ,4.16 ,2
5164,5.07 ,5.01 ,3
5165,5.87 ,5.78 ,3
5166,1.48 ,2.23 ,2
5167,1.98 ,2.53 ,2
5168,-6.56 ,3.16 ,1
5169,5.66 ,3.42 ,3
5170,-3.50 ,3.34 ,1
5171,-5.22 ,2.96 ,1
5172,7.86 ,7.95 ,3
5173,1.86 ,1.44 ,2
5174,0.08 ,1.34 ,2
5175,0.08 ,0.29 ,2
5176,3.27 ,3.95 ,3
5177,0.92 ,1.46 ,2
5178,-3.41 ,4.30 ,1
5179,3.54 ,3.70 ,3
5180,7.77 ,5.04 ,3
5181,-0.27 ,1.88 ,2
5182,-3.28 ,0.02 ,1
5183,-4.88 ,9.23 ,1
5184,-2.66 ,2.74 ,1
5185,3.81 ,5.76 ,3
5186,11.63 ,4.93 ,3
5187,0.40 ,2.62 ,2
5188,2.10 ,2.81 ,2
5189,1.22 ,-0.29 ,2
5190,8.95 ,6.87 ,3
5191,-0.54 ,1.91 ,2
5192,-1.52 ,2.03 ,2
5193,6.04 ,3.11 ,3
5194,0.58 ,2.66 ,2
5195,-7.95 ,7.25 ,1
5196,8.93 ,4.42 ,3
5197,-2.34 ,0.24 ,2
5198,1.12 ,2.04 ,2
5199,0.58 ,0.70 ,2
5200,-0.89 ,2.07 ,2
5201,2.55 ,2.44 ,2
5202,-7.48 ,4.13 ,1
5203,6.05 ,6.96 ,3
5204,-4.79 ,5.05 ,1
5205,10.32 ,7.76 ,3
5206,-5.87 ,5.83 ,1
5207,5.61 ,6.05 ,3
5208,3.97 ,5.52 ,3
5209,2.21 ,1.60 ,2
5210,0.05 ,1.61 ,2
5211,6.27 ,8.85 ,3
5212,-3.41 ,2.48 ,1
5213,2.63 ,0.67 ,2
5214,4.65 ,1.79 ,3
5215,-4.93 ,4.72 ,1
5216,7.64 ,4.90 ,3
5217,2.67 ,0.60 ,2
5218,0.82 ,1.79 ,2
5219,-1.74 ,1.62 ,2
5220,-5.81 ,5.64 ,1
5221,7.09 ,4.30 ,3
5222,6.07 ,8.90 ,3
5223,1.30 ,5.46 ,2
5224,0.57 ,1.59 ,2
5225,4.41 ,7.30 ,3
5226,11.19 ,8.79 ,3
5227,-0.58 ,1.90 ,2
5228,4.13 ,11.44 ,3
5229,7.23 ,9.13 ,3
5230,6.19 ,1.79 ,3
5231,-0.09 ,2.44 ,2
5232,4.67 ,4.29 ,3
5233,-5.70 ,3.63 ,1
5234,-0.96 ,1.85 ,2
5235,-4.66 ,4.56 ,1
5236,0.55 ,4.26 ,2
5237,1.28 ,3.06 ,2
5238,-0.05 ,1.99 ,2
5239,1.92 ,3.09 ,2
5240,8.81 ,6.53 ,3
5241,7.18 ,8.36 ,3
5242,9.08 ,7.57 ,3
5243,1.14 ,3.78 ,2
5244,0.45 ,5.41 ,2
5245,-3.05 ,5.87 ,1
5246,5.27 ,10.15 ,3
5247,-0.22 ,0.92 ,2
5248,0.37 ,0.47 ,2
5249,4.66 ,7.14 ,3
5250,-6.68 ,6.11 ,1
5251,9.50 ,5.83 ,3
5252,-2.75 ,6.29 ,1
5253,-5.34 ,5.02 ,1
5254,5.21 ,5.20 ,3
5255,5.74 ,8.21 ,3
5256,0.29 ,1.49 ,2
5257,6.21 ,7.26 ,3
5258,-1.02 ,2.89 ,2
5259,3.60 ,4.80 ,3
5260,2.68 ,5.10 ,3
5261,5.64 ,2.91 ,3
5262,4.67 ,9.44 ,3
5263,4.44 ,4.58 ,3
5264,-6.86 ,1.78 ,1
5265,0.22 ,3.04 ,2
5266,2.25 ,2.13 ,2
5267,10.52 ,10.51 ,3
5268,2.83 ,1.45 ,2
5269,-0.59 ,2.02 ,2
5270,1.06 ,2.33 ,2
5271,-4.80 ,4.10 ,1
5272,-2.19 ,0.36 ,2
5273,7.29 ,6.04 ,3
5274,2.74 ,1.31 ,2
5275,0.89 ,2.41 ,2
5276,-2.85 ,2.03 ,1
5277,7.79 ,7.22 ,3
5278,-8.27 ,4.34 ,1
5279,-4.19 ,3.08 ,1
5280,5.93 ,1.34 ,3
5281,-6.51 ,1.99 ,1
5282,-0.34 ,0.64 ,2
5283,1.60 ,3.63 ,2
5284,-4.18 ,6.13 ,1
5285,-4.88 ,4.25 ,1
5286,3.57 ,4.52 ,3
5287,-4.52 ,0.88 ,1
5288,0.12 ,1.24 ,2
5289,-2.06 ,4.10 ,1
5290,1.77 ,0.69 ,2
5291,-3.18 ,5.69 ,1
5292,-0.11 ,4.15 ,2
5293,0.63 ,3.85 ,2
5294,-5.38 ,5.23 ,1
5295,7.74 ,8.00 ,3
5296,1.62 ,1.64 ,2
5297,-4.54 ,4.20 ,1
5298,-3.58 ,2.26 ,1
5299,-5.17 ,4.66 ,1
5300,0.96 ,0.64 ,2
5301,1.35 ,2.83 ,2
5302,0.99 ,0.87 ,2
5303,0.11 ,1.10 ,2
5304,5.31 ,6.91 ,3
5305,7.50 ,8.17 ,3
5306,3.45 ,3.41 ,3
5307,6.77 ,5.43 ,3
5308,-4.18 ,3.60 ,1
5309,1.05 ,3.32 ,2
5310,1.54 ,2.86 ,2
5311,9.85 ,4.85 ,3
5312,2.60 ,2.70 ,2
5313,-0.28 ,1.34 ,2
5314,1.38 ,1.40 ,2
5315,-0.02 ,3.73 ,2
5316,-5.63 ,2.74 ,1
5317,3.88 ,4.84 ,3
5318,5.07 ,4.64 ,3
5319,0.80 ,2.22 ,2
5320,0.28 ,2.44 ,2
5321,3.86 ,9.97 ,3
5322,4.60 ,9.26 ,3
5323,2.46 ,0.94 ,2
5324,-4.89 ,2.50 ,1
5325,1.11 ,1.10 ,2
5326,5.18 ,6.14 ,3
5327,0.50 ,3.38 ,2
5328,7.08 ,6.23 ,3
5329,-0.54 ,0.29 ,2
5330,-0.93 ,-0.86 ,2
5331,-0.56 ,0.44 ,2
5332,1.27 ,2.53 ,2
5333,1.59 ,2.53 ,2
5334,-1.90 ,3.04 ,1
5335,1.80 ,7.47 ,3
5336,6.22 ,10.41 ,3
5337,6.44 ,6.59 ,3
5338,8.15 ,7.97 ,3
5339,1.38 ,1.64 ,2
5340,2.03 ,3.73 ,2
5341,-5.85 ,4.07 ,1
5342,0.53 ,1.94 ,2
5343,-5.87 ,4.79 ,1
5344,-5.61 ,4.28 ,1
5345,-2.74 ,4.72 ,1
5346,0.89 ,0.19 ,2
5347,5.62 ,6.22 ,3
5348,-4.88 ,1.87 ,1
5349,-1.94 ,2.36 ,2
5350,-0.04 ,3.41 ,2
5351,-0.76 ,2.97 ,2
5352,5.83 ,3.60 ,3
5353,9.97 ,9.76 ,3
5354,1.91 ,1.71 ,2
5355,-5.32 ,1.81 ,1
5356,0.24 ,3.15 ,2
5357,5.21 ,7.93 ,3
5358,9.31 ,6.59 ,3
5359,-1.72 ,4.47 ,1
5360,-5.16 ,6.04 ,1
5361,5.61 ,2.65 ,3
5362,-4.18 ,3.46 ,1
5363,2.94 ,4.08 ,3
5364,-2.73 ,2.44 ,1
5365,1.27 ,3.15 ,2
5366,-5.04 ,1.81 ,1
5367,-5.01 ,2.36 ,1
5368,-4.51 ,4.25 ,1
5369,-3.33 ,2.93 ,1
5370,6.98 ,5.39 ,3
5371,1.40 ,2.91 ,2
5372,3.81 ,6.55 ,3
5373,-5.63 ,2.06 ,1
5374,-1.21 ,3.46 ,1
5375,1.19 ,1.62 ,2
5376,0.99 ,3.71 ,2
5377,2.04 ,3.01 ,2
5378,-0.45 ,3.69 ,2
5379,1.34 ,2.55 ,2
5380,-1.78 ,4.16 ,1
5381,6.30 ,6.58 ,3
5382,-2.87 ,6.38 ,1
5383,1.70 ,0.83 ,2
5384,7.60 ,4.35 ,3
5385,-2.87 ,4.68 ,1
5386,1.21 ,1.27 ,2
5387,-2.23 ,3.79 ,1
5388,-1.40 ,2.44 ,2
5389,-0.97 ,1.93 ,2
5390,3.83 ,8.24 ,3
5391,3.71 ,6.43 ,3
5392,-4.00 ,3.54 ,1
5393,1.83 ,2.57 ,2
5394,-4.85 ,4.01 ,1
5395,-5.58 ,7.71 ,1
5396,-4.66 ,4.45 ,1
5397,-3.28 ,2.85 ,1
5398,5.56 ,3.88 ,3
5399,7.09 ,5.75 ,3
5400,1.08 ,1.67 ,2
5401,2.20 ,1.22 ,2
5402,-2.03 ,2.39 ,2
5403,-3.92 ,2.19 ,1
5404,6.39 ,4.87 ,3
5405,6.41 ,8.36 ,3
5406,-3.81 ,4.95 ,1
5407,-3.20 ,6.76 ,1
5408,-8.69 ,3.76 ,1
5409,12.86 ,4.95 ,3
5410,7.65 ,2.60 ,3
5411,5.80 ,3.47 ,3
5412,-3.88 ,1.44 ,1
5413,-1.93 ,2.40 ,1
5414,3.69 ,0.88 ,3
5415,0.23 ,2.15 ,2
5416,-1.81 ,2.08 ,2
5417,6.11 ,6.31 ,3
5418,6.99 ,2.55 ,3
5419,1.67 ,2.11 ,2
5420,-3.30 ,4.67 ,1
5421,2.46 ,2.63 ,2
5422,5.81 ,7.59 ,3
5423,1.85 ,2.32 ,2
5424,-6.02 ,3.54 ,1
5425,4.14 ,6.68 ,3
5426,-9.95 ,4.76 ,1
5427,1.06 ,3.16 ,2
5428,5.88 ,4.98 ,3
5429,-2.79 ,4.57 ,1
5430,1.12 ,3.09 ,2
5431,-5.87 ,6.46 ,1
5432,8.72 ,7.06 ,3
5433,4.64 ,4.94 ,3
5434,7.40 ,8.49 ,3
5435,0.13 ,1.62 ,2
5436,7.18 ,2.59 ,3
5437,-4.36 ,4.21 ,1
5438,1.54 ,2.72 ,2
5439,1.80 ,3.41 ,2
5440,-2.10 ,4.19 ,1
5441,0.83 ,3.31 ,2
5442,1.64 ,5.18 ,2
5443,4.06 ,3.03 ,3
5444,-2.30 ,4.90 ,1
5445,-2.59 ,2.36 ,1
5446,-0.65 ,1.48 ,2
5447,-2.34 ,3.05 ,1
5448,-3.90 ,5.36 ,1
5449,1.33 ,2.32 ,2
5450,-4.29 ,2.35 ,1
5451,0.18 ,2.62 ,2
5452,6.61 ,2.48 ,3
5453,-2.37 ,3.34 ,2
5454,-0.83 ,0.87 ,2
5455,-3.60 ,3.00 ,1
5456,-2.59 ,4.62 ,1
5457,-1.59 ,1.84 ,2
5458,-4.70 ,4.46 ,1
5459,5.07 ,5.53 ,3
5460,5.78 ,5.80 ,3
5461,-4.85 ,1.39 ,1
5462,7.50 ,10.05 ,3
5463,6.08 ,8.66 ,3
5464,7.10 ,2.55 ,3
5465,-2.85 ,3.09 ,1
5466,5.43 ,6.38 ,3
5467,0.76 ,3.40 ,2
5468,-1.63 ,4.05 ,1
5469,0.31 ,1.19 ,2
5470,-2.91 ,3.65 ,1
5471,-5.20 ,-0.98 ,1
5472,1.80 ,2.63 ,2
5473,1.10 ,2.69 ,2
5474,-3.78 ,-0.39 ,1
5475,-3.28 ,0.39 ,1
5476,1.08 ,3.65 ,2
5477,-4.80 ,4.43 ,1
5478,4.41 ,5.46 ,3
5479,10.14 ,5.66 ,3
5480,-5.05 ,6.43 ,1
5481,8.06 ,2.59 ,3
5482,3.54 ,9.00 ,3
5483,-3.51 ,4.52 ,1
5484,-2.63 ,2.40 ,2
5485,-3.25 ,5.97 ,1
5486,2.51 ,-0.05 ,2
5487,1.87 ,2.03 ,2
5488,9.48 ,9.15 ,3
5489,5.61 ,8.88 ,3
5490,-2.69 ,6.75 ,1
5491,6.03 ,5.87 ,3
5492,-0.34 ,1.31 ,2
5493,2.21 ,3.33 ,2
5494,-2.65 ,3.80 ,1
5495,-6.44 ,-0.13 ,1
5496,1.36 ,1.14 ,2
5497,1.11 ,2.34 ,2
5498,1.96 ,6.42 ,3
5499,1.22 ,4.99 ,2
5500,-1.78 ,2.16 ,1
5501,6.45 ,7.21 ,3
5502,6.74 ,12.48 ,3
5503,-3.06 ,5.14 ,1
5504,-3.17 ,3.45 ,1
5505,3.62 ,-0.85 ,2
5506,0.42 ,3.47 ,2
5507,-2.51 ,2.43 ,1
5508,-0.83 ,4.28 ,3
5509,2.24 ,0.25 ,2
5510,5.14 ,5.83 ,3
5511,-2.87 ,3.10 ,1
5512,-0.89 ,0.08 ,2
5513,8.62 ,5.52 ,3
5514,-2.32 ,4.39 ,1
5515,-0.36 ,1.73 ,2
5516,2.64 ,3.96 ,3
5517,4.95 ,7.54 ,3
5518,-0.89 ,0.96 ,2
5519,2.57 ,1.19 ,2
5520,-3.23 ,6.32 ,1
5521,0.46 ,6.38 ,1
5522,1.19 ,2.10 ,2
5523,0.24 ,0.92 ,2
5524,-6.06 ,5.70 ,1
5525,0.26 ,2.14 ,2
5526,-1.48 ,1.57 ,1
5527,4.52 ,7.89 ,3
5528,0.73 ,2.19 ,2
5529,3.14 ,8.83 ,3
5530,6.80 ,8.03 ,3
5531,2.33 ,3.50 ,2
5532,5.70 ,4.90 ,3
5533,1.20 ,3.43 ,2
5534,-3.18 ,0.05 ,1
5535,-2.73 ,3.98 ,1
5536,-3.25 ,7.51 ,1
5537,-0.15 ,1.64 ,2
5538,4.83 ,8.40 ,3
5539,-0.04 ,0.17 ,2
5540,-3.90 ,6.57 ,1
5541,-6.90 ,0.31 ,1
5542,0.62 ,1.90 ,2
5543,-6.53 ,4.49 ,1
5544,11.91 ,4.73 ,3
5545,2.16 ,3.70 ,2
5546,-7.57 ,1.64 ,1
5547,1.23 ,3.96 ,2
5548,1.12 ,1.73 ,2
5549,1.14 ,1.67 ,2
5550,9.38 ,7.18 ,3
5551,-3.67 ,5.39 ,1
5552,6.12 ,7.83 ,3
5553,1.58 ,2.40 ,2
5554,6.92 ,4.12 ,3
5555,5.19 ,6.95 ,3
5556,-1.34 ,1.51 ,2
5557,-1.05 ,4.52 ,2
5558,4.12 ,5.36 ,3
5559,4.06 ,6.32 ,3
5560,0.87 ,3.21 ,2
5561,-5.06 ,3.72 ,1
5562,4.34 ,6.25 ,3
5563,-0.92 ,2.60 ,1
5564,-6.02 ,3.90 ,1
5565,-0.60 ,1.48 ,2
5566,-1.03 ,5.71 ,1
5567,5.73 ,4.93 ,3
5568,-1.86 ,2.95 ,1
5569,5.94 ,3.62 ,3
5570,-6.48 ,1.30 ,1
5571,-1.07 ,2.92 ,2
5572,7.22 ,3.90 ,3
5573,6.42 ,4.90 ,3
5574,-4.53 ,1.18 ,1
5575,-0.79 ,1.91 ,1
5576,0.46 ,4.44 ,1
5577,6.57 ,9.49 ,3
5578,8.40 ,9.23 ,3
5579,-4.04 ,4.00 ,1
5580,-3.58 ,2.56 ,1
5581,1.14 ,0.93 ,2
5582,5.47 ,9.34 ,3
5583,-6.88 ,4.13 ,1
5584,-5.29 ,4.18 ,1
5585,-5.60 ,3.59 ,1
5586,1.58 ,2.92 ,2
5587,-6.70 ,3.61 ,1
5588,-5.65 ,4.46 ,1
5589,5.54 ,4.85 ,3
5590,-2.65 ,0.96 ,1
5591,-7.59 ,4.31 ,1
5592,3.33 ,5.83 ,3
5593,-3.36 ,3.86 ,1
5594,-5.62 ,1.50 ,1
5595,3.91 ,4.20 ,3
5596,-1.12 ,3.89 ,2
5597,2.86 ,0.02 ,2
5598,0.10 ,1.59 ,2
5599,0.13 ,0.54 ,2
5600,3.99 ,3.68 ,3
5601,-6.58 ,3.71 ,1
5602,-0.55 ,1.27 ,2
5603,-6.24 ,4.17 ,1
5604,-1.73 ,7.37 ,1
5605,0.99 ,3.57 ,2
5606,-1.32 ,5.75 ,1
5607,-3.02 ,4.94 ,1
5608,0.35 ,1.52 ,2
5609,-1.55 ,4.33 ,1
5610,-3.84 ,3.63 ,1
5611,0.84 ,-0.39 ,2
5612,3.97 ,1.69 ,2
5613,-2.33 ,4.29 ,1
5614,-3.56 ,4.39 ,1
5615,7.26 ,2.79 ,3
5616,-1.17 ,0.61 ,2
5617,2.19 ,3.06 ,2
5618,6.41 ,9.02 ,3
5619,0.28 ,2.21 ,2
5620,-4.45 ,0.52 ,1
5621,3.14 ,3.39 ,3
5622,-0.21 ,1.67 ,2
5623,-2.88 ,2.46 ,1
5624,0.79 ,2.04 ,2
5625,8.34 ,3.28 ,3
5626,7.69 ,6.61 ,3
5627,2.16 ,2.74 ,2
5628,2.23 ,3.85 ,2
5629,6.00 ,8.49 ,3
5630,-4.04 ,1.30 ,1
5631,-0.85 ,0.61 ,2
5632,-0.27 ,0.85 ,2
5633,6.56 ,9.48 ,3
5634,2.10 ,5.58 ,3
5635,6.36 ,6.27 ,3
5636,-4.64 ,3.34 ,1
5637,3.51 ,4.24 ,3
5638,8.35 ,9.03 ,3
5639,5.47 ,10.09 ,3
5640,4.42 ,4.28 ,3
5641,1.40 ,1.13 ,2
5642,4.94 ,3.22 ,3
5643,-5.39 ,3.66 ,1
5644,1.45 ,3.87 ,2
5645,7.47 ,11.93 ,3
5646,1.36 ,3.00 ,2
5647,1.91 ,3.17 ,2
5648,5.67 ,5.96 ,3
5649,1.47 ,2.32 ,2
5650,1.58 ,2.90 ,2
5651,1.44 ,6.76 ,3
5652,7.64 ,7.11 ,3
5653,-0.83 ,1.38 ,2
5654,-0.50 ,4.56 ,2
5655,2.47 ,2.25 ,2
5656,-0.09 ,2.43 ,2
5657,1.42 ,1.69 ,2
5658,4.56 ,5.49 ,3
5659,-0.41 ,3.74 ,1
5660,6.02 ,8.53 ,3
5661,-2.61 ,4.38 ,1
5662,-3.40 ,4.92 ,1
5663,0.60 ,2.92 ,2
5664,8.01 ,7.05 ,3
5665,0.72 ,2.18 ,2
5666,-2.50 ,5.02 ,1
5667,1.22 ,1.10 ,2
5668,-3.19 ,3.45 ,1
5669,4.32 ,4.13 ,3
5670,6.90 ,6.86 ,3
5671,-2.21 ,4.39 ,1
5672,-4.71 ,6.56 ,1
5673,2.47 ,2.38 ,2
5674,-5.82 ,2.61 ,1
5675,-2.67 ,3.09 ,1
